name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fasta,julia,1,100000,919,5.719,296628,0,6% 8% 13% 68% 6% 7% 32% 9%,5.268
fasta,julia,1,100000,919,5.582,296668,0,6% 7% 23% 5% 4% 3% 79% 8%,5.134
fasta,julia,1,100000,919,5.663,291300,0,4% 5% 15% 47% 4% 4% 5% 55%,5.214
fasta,julia,1,100000,919,5.862,304588,0,94% 9% 9% 10% 12% 5% 5% 5%,5.432
fasta,julia,1,100000,919,5.862,298288,0,9% 74% 11% 8% 8% 31% 8% 10%,5.430
fasta_optimized,julia,1,100000,965,5.524,297436,0,99% 6% 8% 4% 2% 3% 5% 3%,5.120
fasta_optimized,julia,1,100000,965,5.753,297736,0,94% 5% 3% 7% 13% 4% 3% 3%,5.304
fasta_optimized,julia,1,100000,965,5.625,290764,0,2% 7% 95% 2% 5% 5% 6% 3%,5.176
fasta_optimized,julia,1,100000,965,5.620,293916,0,86% 3% 5% 4% 16% 6% 5% 3%,5.170
fasta_optimized,julia,1,100000,965,5.773,298240,0,10% 25% 34% 8% 7% 45% 21% 7%,5.323
fasta_optimized,julia,1,100000,965,5.953,297508,0,15% 40% 12% 10% 13% 69% 13% 11%,5.512
fasta_optimized,julia,1,100000,965,5.400,297308,0,4% 17% 2% 2% 3% 84% 3% 3%,4.945
fasta_optimized,julia,1,100000,965,5.754,297376,0,8% 51% 8% 8% 6% 53% 7% 9%,5.326
fasta_optimized,julia,1,100000,965,5.589,296528,0,6% 39% 4% 7% 5% 49% 5% 14%,5.130
fasta_optimized,julia,1,100000,965,6.047,297524,0,12% 58% 33% 12% 11% 25% 15% 12%,5.598
fasta_no_print,julia,1,100000,981,1.027,195844,0,95% 12% 21% 12% 14% 14% 18% 14%,0.575
fasta_no_print,julia,1,100000,981,1.038,194756,0,14% 21% 14% 34% 100% 19% 24% 17%,0.587
fasta_no_print,julia,1,100000,981,1.016,195164,0,54% 16% 16% 13% 56% 11% 13% 23%,0.563
fasta_no_print,julia,1,100000,981,1.029,233528,0,68% 16% 21% 18% 51% 16% 16% 20%,0.612
fasta_no_print,julia,1,100000,981,1.025,196600,0,50% 14% 17% 19% 61% 13% 16% 18%,0.574
fasta_no_print,julia,1,100000,981,1.005,195172,0,14% 65% 14% 16% 14% 50% 16% 22%,0.575
fasta_no_print,julia,1,100000,981,1.020,195824,0,12% 18% 86% 21% 14% 12% 25% 14%,0.571
fasta_no_print,julia,1,100000,981,1.009,195364,0,11% 13% 16% 22% 13% 98% 14% 11%,0.558
fasta_no_print,julia,1,100000,981,1.025,195620,0,16% 16% 95% 17% 19% 13% 16% 14%,0.571
fasta_no_print,julia,1,100000,981,1.018,195056,0,14% 23% 12% 54% 11% 12% 16% 56%,0.567
fasta,python,1,100000,916,0.208,708,0,5% 100% 10% 5% 5% 0% 5% 18%,0.209
fasta,python,1,100000,916,0.199,0,0,0% 0% 0% 0% 0% 0% 100% 0%,0.199
fasta,python,1,100000,916,0.204,708,0,0% 5% 16% 0% 0% 9% 80% 0%,0.207
fasta,python,1,100000,916,0.233,712,0,25% 26% 38% 24% 26% 30% 88% 25%,0.233
fasta,python,1,100000,916,0.199,0,0,0% 0% 100% 0% 5% 0% 0% 0%,0.200
fasta,python,1,100000,916,0.202,712,0,0% 0% 95% 5% 0% 0% 0% 0%,0.207
fasta,python,1,100000,916,0.215,708,0,62% 0% 0% 5% 45% 0% 0% 5%,0.216
fasta,python,1,100000,916,0.200,0,0,86% 0% 0% 0% 19% 0% 0% 0%,0.200
fasta,python,1,100000,916,0.202,708,0,0% 0% 0% 5% 0% 95% 10% 5%,0.209
fasta,python,1,100000,916,0.216,712,0,50% 36% 24% 27% 60% 27% 18% 32%,0.217
fasta_channels,julia,1,100000,913,2.375,270912,0,10% 7% 12% 99% 12% 8% 8% 7%,1.974
fasta_channels,julia,1,100000,913,2.417,272136,0,13% 15% 14% 29% 15% 15% 13% 79%,1.967
fasta_channels,julia,1,100000,913,2.515,269564,0,86% 12% 16% 14% 23% 9% 10% 11%,2.051
fasta_channels,julia,1,100000,913,2.360,265964,0,5% 5% 7% 99% 10% 5% 6% 4%,1.908
fasta_channels,julia,1,100000,913,2.327,267064,0,10% 99% 4% 4% 6% 4% 6% 6%,1.872
fasta_channels,julia,1,100000,913,2.396,271656,0,17% 97% 8% 7% 13% 9% 10% 9%,1.985
fasta_channels,julia,1,100000,913,2.416,271708,0,7% 5% 63% 7% 5% 4% 48% 6%,1.962
fasta_channels,julia,1,100000,913,2.403,271728,0,67% 7% 7% 6% 37% 8% 8% 5%,1.951
fasta_channels,julia,1,100000,913,2.346,266184,0,93% 5% 4% 5% 12% 4% 5% 12%,1.896
fasta_channels,julia,1,100000,913,2.361,265756,0,87% 9% 7% 7% 18% 8% 7% 11%,1.911
fasta_op,julia,1,100000,1129,0.957,184720,0,24% 26% 30% 82% 29% 20% 23% 33%,0.556
fasta_op,julia,1,100000,1129,0.952,184844,0,21% 41% 20% 16% 20% 82% 20% 26%,0.555
fasta_op,julia,1,100000,1129,0.982,185908,0,26% 18% 85% 17% 22% 22% 24% 24%,0.555
fasta_op,julia,1,100000,1129,0.964,185300,0,23% 35% 72% 25% 21% 33% 41% 20%,0.579
fasta_op,julia,1,100000,1129,0.979,185620,0,17% 98% 25% 27% 27% 19% 15% 21%,0.555
fasta_op,julia,1,100000,1129,0.991,186008,0,21% 21% 19% 28% 13% 21% 22% 83%,0.537
fasta_op,julia,1,100000,1129,0.971,185660,0,16% 15% 33% 95% 20% 16% 27% 18%,0.565
fasta_op,julia,1,100000,1129,0.949,185268,0,16% 21% 23% 37% 34% 26% 25% 73%,0.552
fasta_op,julia,1,100000,1129,0.953,185596,0,91% 21% 15% 21% 20% 16% 23% 20%,0.544
fasta_op,julia,1,100000,1129,0.977,186544,0,17% 36% 17% 24% 23% 77% 16% 15%,0.526
